0.58,0.57,0.57,0.00   
0.58,0.57,0.57,0.00   
0.58,0.57,0.57,0.00   
0.58,0.57,0.57,0.00   
0.58,0.57,0.57,0.00   
0.58,0.57,0.57,0.00   
0.58,0.57,0.58,0.00   
0.58,0.57,0.58,0.00   
0.58,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.58,0.00   
0.59,0.58,0.59,0.00   
0.60,0.59,0.59,0.00   
0.60,0.59,0.59,0.00   
0.60,0.59,0.59,0.00   
0.60,0.59,0.59,0.00   
0.60,0.59,0.59,0.00   
0.60,0.59,0.59,0.00   
0.60,0.59,0.60,0.00   
0.60,0.59,0.60,0.00   
0.61,0.60,0.60,0.00   
0.61,0.60,0.60,0.00   
0.61,0.60,0.60,0.00   
0.61,0.60,0.60,0.00   
0.61,0.60,0.60,0.00   
0.61,0.60,0.60,0.00   
0.61,0.60,0.61,0.00   
0.61,0.60,0.61,0.00   
0.62,0.61,0.61,0.00   
0.62,0.61,0.61,0.00   
0.62,0.61,0.61,0.00   
0.62,0.61,0.61,0.00   
0.62,0.61,0.61,0.00   
0.62,0.61,0.61,0.00   
0.62,0.61,0.62,0.00   
0.62,0.61,0.62,0.00   
0.63,0.61,0.62,0.00   
0.63,0.62,0.62,0.00   
0.63,0.62,0.62,0.00   
0.63,0.62,0.62,0.00   
0.63,0.62,0.62,0.00   
0.63,0.62,0.62,0.00   
0.63,0.62,0.62,0.00   
0.63,0.63,0.63,0.00   
0.63,0.63,0.63,0.00   
0.64,0.63,0.63,0.00   
0.64,0.63,0.63,0.00   
0.64,0.63,0.63,0.00   
0.64,0.63,0.63,0.00   
0.64,0.63,0.63,0.00   
0.64,0.63,0.64,0.00   
0.64,0.63,0.64,0.00   
0.64,0.64,0.64,0.00   
0.65,0.64,0.64,0.00   
0.65,0.64,0.64,0.00   
0.65,0.64,0.64,0.00   
0.65,0.64,0.64,0.00   
0.65,0.64,0.65,0.00   
0.65,0.64,0.65,0.00   
0.65,0.65,0.65,0.00   
0.65,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.66,0.65,0.65,0.00   
0.67,0.65,0.66,0.00   
0.67,0.65,0.66,0.00   
0.67,0.66,0.66,0.00   
0.67,0.66,0.66,0.00   
0.67,0.66,0.66,0.00   
0.67,0.66,0.66,0.00   
0.67,0.66,0.66,0.02   
0.67,0.66,0.67,0.00   
0.68,0.66,0.67,0.00   
0.68,0.67,0.67,0.00   
0.68,0.67,0.67,0.00   
0.68,0.67,0.67,0.00   
0.68,0.67,0.67,0.00   
0.68,0.67,0.67,0.00   
0.68,0.67,0.67,0.00   
0.68,0.67,0.68,0.00   
0.68,0.68,0.68,0.00   
0.69,0.68,0.68,0.00   
0.69,0.68,0.68,0.00   
0.69,0.68,0.68,0.00   
0.69,0.68,0.68,0.00   
0.69,0.68,0.68,0.00   
0.69,0.68,0.69,0.00   
0.69,0.68,0.69,0.00   
0.69,0.69,0.69,0.00   
0.70,0.69,0.69,0.00   
0.70,0.69,0.69,0.00   
0.70,0.69,0.69,0.00   
0.70,0.69,0.69,0.00   
0.70,0.69,0.70,0.00   
0.70,0.69,0.70,0.00   
0.70,0.70,0.70,0.00   
0.70,0.70,0.70,0.00   
0.71,0.70,0.70,0.00   
0.71,0.70,0.70,0.00   
0.71,0.70,0.70,0.00   
0.71,0.70,0.70,0.00   
0.71,0.70,0.70,0.00   
0.71,0.70,0.71,0.00   
0.71,0.70,0.71,0.00   
0.71,0.71,0.71,0.00   
0.72,0.71,0.71,0.00   
0.72,0.71,0.71,0.00   
0.72,0.71,0.71,0.00   
0.72,0.71,0.71,0.00   
0.72,0.71,0.71,0.00   
0.72,0.71,0.72,0.00   
0.72,0.71,0.72,0.00   
0.72,0.71,0.72,0.00   
0.73,0.72,0.72,0.00   
0.73,0.72,0.72,0.00   
0.73,0.72,0.72,0.00   
0.73,0.72,0.72,0.00   
0.73,0.72,0.72,0.00   
0.73,0.72,0.73,0.00   
0.73,0.72,0.73,0.00   
0.73,0.72,0.73,0.00   
0.74,0.73,0.73,0.00   
0.74,0.73,0.73,0.00   
0.74,0.73,0.73,0.00   
0.74,0.73,0.73,0.00   
0.74,0.73,0.73,0.00   
0.74,0.73,0.73,0.00   
0.74,0.73,0.74,0.00   
0.74,0.73,0.74,0.00   
0.74,0.73,0.74,0.00   
0.75,0.74,0.74,0.00   
0.75,0.74,0.74,0.00   
0.75,0.74,0.74,0.00   
0.75,0.74,0.74,0.00   
0.75,0.74,0.74,0.00   
0.75,0.74,0.75,0.00   
0.75,0.74,0.74,0.00   
0.75,0.74,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.75,0.00   
0.76,0.75,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.77,0.76,0.76,0.00   
0.78,0.76,0.77,0.00   
0.78,0.76,0.77,0.00   
0.78,0.77,0.77,0.00   
0.78,0.77,0.77,0.00   
0.78,0.77,0.77,0.00   
0.78,0.77,0.77,0.00   
0.78,0.77,0.77,0.00   
0.78,0.77,0.77,0.00   
0.79,0.77,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.78,0.00   
0.79,0.78,0.79,0.00   
0.80,0.79,0.79,0.00   
0.80,0.79,0.79,0.00   
0.80,0.79,0.79,0.00   
0.80,0.79,0.79,0.00   
0.80,0.79,0.79,0.00   
0.80,0.79,0.79,0.00   
0.80,0.79,0.80,0.00   
0.80,0.80,0.80,0.00   
0.81,0.80,0.80,0.00   
0.81,0.80,0.80,0.00   
0.81,0.80,0.80,0.00   
0.81,0.80,0.80,0.00   
0.81,0.80,0.80,0.00   
0.81,0.80,0.81,0.00   
0.81,0.80,0.81,0.00   
0.81,0.81,0.81,0.00   
0.82,0.81,0.81,0.00   
0.82,0.81,0.81,0.00   
0.82,0.81,0.81,0.00   
0.82,0.81,0.81,0.00   
0.82,0.81,0.81,0.00   
0.82,0.81,0.82,0.00   
0.82,0.82,0.82,0.00   
0.82,0.82,0.82,0.00   
0.83,0.82,0.82,0.00   
0.83,0.82,0.82,0.00   
0.83,0.82,0.82,0.00   
0.83,0.82,0.82,0.00   
0.83,0.82,0.82,0.00   
0.83,0.82,0.83,0.00   
0.83,0.83,0.83,0.00   
0.83,0.83,0.83,0.00   
0.84,0.83,0.83,0.00   
0.84,0.83,0.83,0.00   
0.84,0.83,0.83,0.00   
0.84,0.83,0.83,0.00   
0.84,0.83,0.84,0.00   
0.84,0.83,0.84,0.00   
0.84,0.84,0.84,0.00   
0.84,0.84,0.84,0.00   
0.84,0.84,0.84,0.00   
0.85,0.84,0.84,0.00   
0.85,0.84,0.84,0.00   
0.85,0.84,0.84,0.00   
0.85,0.84,0.85,0.00   
0.85,0.85,0.85,0.00   
0.85,0.85,0.85,0.00   
0.85,0.85,0.85,0.00   
0.85,0.85,0.85,0.00   
0.86,0.85,0.85,0.00   
0.86,0.85,0.86,0.00   
0.86,0.85,0.86,0.00   
0.86,0.85,0.86,0.00   
0.86,0.86,0.86,0.00   
0.86,0.86,0.86,0.00   
0.86,0.86,0.86,0.00   
0.86,0.86,0.86,0.00   
0.87,0.86,0.86,0.00   
0.87,0.86,0.86,0.00   
0.87,0.86,0.86,0.00   
0.87,0.86,0.87,0.00   
0.87,0.87,0.87,0.00   
0.87,0.87,0.87,0.00   
0.87,0.87,0.87,0.00   
0.87,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.88,0.87,0.87,0.00   
0.89,0.88,0.88,0.00   
0.89,0.88,0.88,0.00   
0.89,0.88,0.88,0.00   
0.89,0.88,0.88,0.00   
0.89,0.88,0.88,0.00   
0.89,0.88,0.88,0.02   
0.89,0.88,0.88,0.00   
0.89,0.88,0.88,0.00   
0.89,0.88,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.90,0.89,0.89,0.00   
0.91,0.89,0.90,0.00   
0.91,0.90,0.90,0.00   
0.91,0.90,0.90,0.00   
0.91,0.90,0.90,0.00   
0.91,0.90,0.90,0.00   
0.91,0.90,0.90,0.00   
0.91,0.90,0.90,0.00   
0.91,0.90,0.91,0.00   
0.92,0.90,0.91,0.00   
0.92,0.91,0.91,0.00   
0.92,0.91,0.91,0.00   
0.92,0.91,0.91,0.00   
0.92,0.91,0.91,0.00   
0.92,0.91,0.92,0.00   
0.92,0.91,0.91,0.00   
0.92,0.91,0.91,0.00   
0.93,0.91,0.92,0.00   
0.93,0.92,0.92,0.00   
0.93,0.92,0.92,0.00   
0.93,0.92,0.92,0.00   
0.93,0.92,0.92,0.00   
0.93,0.92,0.92,0.00   
0.93,0.92,0.92,0.00   
0.93,0.92,0.92,0.00   
0.94,0.92,0.93,0.00   
0.94,0.92,0.92,0.00   
0.94,0.93,0.93,0.00   
0.94,0.93,0.93,0.00   
0.94,0.93,0.93,0.00   
0.94,0.93,0.93,0.00   
0.94,0.93,0.93,0.00   
0.94,0.93,0.94,0.00   
0.95,0.93,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.94,0.00   
0.95,0.94,0.95,0.00   
0.96,0.94,0.95,0.00   
0.96,0.95,0.95,0.00   
0.96,0.95,0.95,0.00   
0.96,0.95,0.95,0.00   
0.96,0.95,0.95,0.00   
0.96,0.95,0.95,0.00   
0.96,0.95,0.95,0.00   
0.96,0.95,0.96,0.00   
0.97,0.96,0.96,0.00   
0.97,0.96,0.96,0.00   
0.97,0.96,0.96,0.00   
0.97,0.96,0.96,0.00   
0.97,0.96,0.96,0.00   
0.97,0.96,0.96,0.00   
0.97,0.96,0.97,0.00   
0.97,0.97,0.97,0.00   
0.98,0.97,0.97,0.00   
0.98,0.97,0.97,0.00   
0.98,0.97,0.97,0.00   
0.98,0.97,0.97,0.00   
0.98,0.97,0.97,0.00   
0.98,0.97,0.97,0.00   
0.98,0.97,0.98,0.00   
0.98,0.98,0.98,0.00   
0.99,0.98,0.98,0.00   
0.99,0.98,0.98,0.00   
0.99,0.98,0.98,0.00   
0.99,0.98,0.98,0.00   
0.99,0.98,0.98,0.00   
0.99,0.98,0.99,0.00   
0.99,0.98,0.98,0.00   
0.99,0.99,0.99,0.00   
1.00,0.99,0.99,0.00   
1.00,0.99,0.99,0.00   
1.00,0.99,0.99,0.00   
1.00,0.99,0.99,0.00   
1.00,0.99,0.99,0.00   
1.00,0.99,1.00,0.00   
1.00,0.99,1.00,0.00   
1.00,1.00,1.00,0.00   
1.00,1.00,1.00,0.00   
